"","subject","condition","trial_no","cresp","reward","trials_since_reversal","reversal_event","win_if_choose_a","win_if_choose_b","true_eta_pre","true_eta_post","true_delta_eta","true_beta","ptresp","pt_QA","pt_QB","pr_choose_a","outcome"
"2504",7,"pre",104,1,0,9,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.778808868197341,2.21773477339737e-06,0
"2505",7,"pre",105,1,0,10,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.251110846604436,0.0197596419243593,1
"2506",7,"pre",106,1,0,11,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.758536147954612,3.14764225731661e-06,0
"2507",7,"pre",107,1,0,12,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.244574326347662,0.0220692917338223,1
"2508",7,"pre",108,1,0,13,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.756428581897583,3.26433904742368e-06,1
"2509",7,"pre",109,1,0,14,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.921465423024892,1.88699109525162e-07,1
"2510",7,"pre",110,1,0,15,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.97467814643972,7.52651144347272e-08,0
"2511",7,"pre",111,1,0,16,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.3142648530516,0.00672612019882715,1
"2512",7,"pre",112,1,0,17,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.778898853970166,2.21429040308604e-06,1
"2513",7,"pre",113,1,0,18,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.928710498516442,1.66502515851413e-07,0
"2514",7,"pre",114,1,0,19,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.299443533652468,0.00867152689893552,1
"2515",7,"pre",115,1,0,20,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.774120025410182,2.40482213621267e-06,1
"2516",7,"pre",116,1,0,21,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.927169663872054,1.70993419011897e-07,1
"2517",7,"pre",117,1,0,22,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.976517361177582,7.29116331020767e-08,1
"2518",7,"pre",118,1,0,23,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.992428507743046,5.53909851995409e-08,0
"2519",7,"pre",119,1,0,24,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.319988090724444,0.00609686672370678,1
"2520",7,"pre",120,1,0,25,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.780744193842416,2.14482448420391e-06,1
"2521",7,"pre",121,0,0,0,1,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.929305490274389,1.64800095775625e-07,1
"2522",7,"pre",122,0,0,1,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.977206014322136,7.20494852886314e-08,0
"2523",7,"pre",123,0,0,2,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.31507991188051,0.00663271420528974,0
"2524",7,"pre",124,0,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.101591015011809,0.210565884412246,1
"2525",7,"pre",125,0,0,4,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.710326564026423,7.23816745203796e-06,0
"2526",7,"pre",126,0,0,5,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0250827771768699,0.229030140952501,0.0286715645920034,0
"2527",7,"pre",127,0,0,6,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.0250827771768699,0.0738460422589113,0.301054357353771,1
"2528",7,"pre",128,0,0,7,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.685658061702594,0.0738460422589113,0.999974268193346,1
"2529",7,"pre",129,1,0,0,1,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.89864692933987,0.0738460422589113,0.999999350257218,0
"2530",7,"pre",130,1,0,1,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.289750156219114,0.0738460422589113,0.976552997107956,1
"2531",7,"pre",131,1,0,2,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.770994595907331,0.0738460422589113,0.999994107149892,0
"2532",7,"pre",132,1,0,3,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.248591295774353,0.0738460422589113,0.953396454056032,0
"2533",7,"pre",133,1,0,4,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.0801531329309079,0.0738460422589113,0.527208504144884,0
"2534",7,"pre",134,1,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.0738460422589113,0.30382728169349,1
"2535",7,"pre",135,1,0,6,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.701380770159022,8.55940021849278e-06,1
"2536",7,"pre",136,1,0,7,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.903716392198642,2.5979018355799e-07,1
"2537",7,"pre",137,0,0,0,1,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.96895533775175,8.41844199789914e-08,0
"2538",7,"pre",138,0,0,1,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.312419651496669,0.00703364116585978,0
"2539",7,"pre",139,0,0,2,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.100733268953112,0.215251140299306,0
"2540",7,"pre",140,0,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.032479363655164,0.471377170219849,1
"2541",7,"pre",141,0,0,4,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.688042938362828,1.07769619247562e-05,0
"2542",7,"pre",142,0,0,5,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.221845245743547,0.0327513562185995,0
"2543",7,"pre",143,0,0,6,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.0715294210796217,0.312356864243893,0
"2544",7,"pre",144,0,0,7,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.0230631856131839,0.512004668513297,1
"2545",7,"pre",145,1,0,0,1,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.685006886082925,1.13571953427659e-05,1
"2546",7,"pre",146,1,0,1,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.898436971200177,2.84594429247676e-07,1
"2547",7,"pre",147,1,0,2,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.967253097406729,8.66964088764923e-08,0
"2548",7,"pre",148,1,0,3,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.311870799228009,0.00710016329836823,1
"2549",7,"pre",149,1,0,4,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.778126940722889,2.27370085447005e-06,0
"2550",7,"pre",150,1,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.25089097316382,0.020090470561509,1
"2551",7,"pre",151,1,0,6,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.758465254301402,3.19319477243496e-06,1
"2552",7,"pre",152,1,0,7,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.92212210600895,1.89039249315156e-07,1
"2553",7,"pre",153,1,0,8,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.9748898803154,7.59825129762634e-08,1
"2554",7,"pre",154,1,0,9,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.991903760126752,5.6634848732071e-08,1
"2555",7,"pre",155,1,0,10,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.997389534541909,5.1514811444448e-08,1
"2556",7,"pre",156,1,0,11,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.999158309287451,4.99647387071944e-08,1
"2557",7,"pre",157,1,0,12,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.999728614200431,4.94749619122708e-08,0
"2558",7,"pre",158,0,0,0,1,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.322341859393078,0.00593239389027867,0
"2559",7,"pre",159,0,0,1,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.103932480116204,0.206063697946693,1
"2560",7,"pre",160,0,0,2,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.711081521126514,7.23891628514589e-06,1
"2561",7,"pre",161,0,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.906844199145402,2.4612710547192e-07,1
"2562",7,"pre",162,0,0,4,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.969963834550501,8.27306560531912e-08,0
"2563",7,"pre",163,0,0,5,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.312744820476214,0.006994522258668,1
"2564",7,"pre",164,0,0,6,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.778408750836448,2.26266014053765e-06,0
"2565",7,"pre",165,0,0,7,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.25098183701898,0.0200595957025853,1
"2566",7,"pre",166,0,0,8,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.758494551476263,3.19157928085885e-06,1
"2567",7,"pre",167,0,0,9,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.922131552278353,1.89008407380544e-07,1
"2568",7,"pre",168,0,0,10,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.974892926070018,7.59785157206549e-08,0
"2569",7,"pre",169,0,0,11,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.314334104310798,0.00680641270252099,1
"2570",7,"pre",170,0,0,12,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.778921182609497,2.24272135853196e-06,1
"2571",7,"pre",171,1,0,0,1,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.928717697925379,1.68684448252345e-07,1
"2572",7,"pre",172,1,0,1,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.977016492809972,7.32421076625461e-08,1
"2573",7,"pre",173,1,0,2,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.992589442436903,5.59680386029327e-08,1
"2574",7,"pre",174,1,0,3,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.997610618651804,5.13184639039961e-08,1
"2575",7,"pre",175,1,0,4,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.999229593295984,4.99032559714336e-08,1
"2576",7,"pre",176,1,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.999751598257833,4.9455324206311e-08,1
"2577",7,"pre",177,1,0,6,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.999919907984718,4.9311756777053e-08,0
"2578",7,"pre",178,1,0,7,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.322403538125927,0.00592611449852556,1
"2579",7,"pre",179,1,0,8,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.781523005007367,2.14416274447323e-06,0
"2580",7,"pre",180,1,0,9,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.251985964004862,0.0197214807951995,1
"2581",7,"pre",181,1,0,10,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.758818311499832,3.17378098118037e-06,0
"2582",7,"pre",182,1,0,11,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.244665304159567,0.022320433802892,1
"2583",7,"pre",183,1,0,12,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.756457915815445,3.30585229449956e-06,1
"2584",7,"pre",184,1,0,13,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.921474881141317,1.91164458848005e-07,1
"2585",7,"pre",185,1,0,14,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.974681196014166,7.62568921676686e-08,1
"2586",7,"pre",186,1,0,15,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.991836474180616,5.67007092732004e-08,1
"2587",7,"pre",187,1,0,16,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.997367839577215,5.15341194416869e-08,0
"2588",7,"pre",188,0,0,0,1,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.32158067633715,0.00601043507819636,0
"2589",7,"pre",189,0,0,1,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.103687052349007,0.206758108808716,0
"2590",7,"pre",190,0,0,2,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.0334317501514122,0.467280054129528,1
"2591",7,"pre",191,0,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.688350015733328,1.07199516603836e-05,1
"2592",7,"pre",192,0,0,4,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.899514894360919,2.79344636805372e-07,0
"2593",7,"pre",193,0,0,5,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.025843723524702,0.290030013627214,0.0103204004886511,0
"2594",7,"pre",194,0,0,6,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.025843723524702,0.093514192296243,0.237060375653946,1
"2595",7,"pre",195,0,0,7,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.685903413148151,0.093514192296243,0.999964011289358,1
"2596",7,"pre",196,0,0,8,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.898726037849962,0.093514192296243,0.999999088642259,0
"2597",7,"pre",197,1,0,0,1,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.289775663125563,0.093514192296243,0.967390585094539,0
"2598",7,"pre",198,1,0,1,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.093432182226235,0.093514192296243,0.49964586248807,0
"2599",7,"pre",199,1,0,2,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0301252789188641,0.093514192296243,0.250694964523312,1
"2600",7,"pre",200,1,0,3,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.0301252789188641,0.707722359230099,8.26019090948388e-06,1
"2601",7,"post",1,1,0,0,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.5,0.5,0.5,0
"2602",7,"post",2,1,0,1,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.5,0.316906374814954,0.959400569103878,1
"2603",7,"post",3,1,0,2,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.683093625185046,0.316906374814954,0.99821243055753,0
"2604",7,"post",4,1,0,3,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.432953448833196,0.316906374814954,0.881265333973418,1
"2605",7,"post",5,1,0,4,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.640598666236812,0.316906374814954,0.996282942157761,1
"2606",7,"post",6,1,0,5,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.772206852426897,0.316906374814954,0.999615949181398,1
"2607",7,"post",7,1,0,6,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.85562179878984,0.316906374814954,0.999909055310756,0
"2608",7,"post",8,1,0,7,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.542304004934276,0.316906374814954,0.980028330391908,0
"2609",7,"post",9,1,0,8,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.343719192502705,0.316906374814954,0.613757536727542,1
"2610",7,"post",10,1,0,9,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.584040856870803,0.316906374814954,0.990186967770871,0
"2611",7,"post",11,1,0,10,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.370172541389491,0.316906374814954,0.715054376693019,1
"2612",7,"post",12,1,0,11,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.370172541389491,0.567046551166804,0.0322772933989549,1
"2613",7,"post",13,1,0,12,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.370172541389491,0.725588584133281,0.00215230892741933,1
"2614",7,"post",14,1,0,13,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.370172541389491,0.826074545979679,0.000380082657551264,0
"2615",7,"post",15,1,0,14,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.370172541389491,0.523576579386658,0.0660056596010327,0
"2616",7,"post",16,1,0,15,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.370172541389491,0.331849511422879,0.659698109810116,0
"2617",7,"post",17,1,0,16,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.331849511422879,0.157170618392186,1
"2618",7,"post",18,1,0,17,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.576517701668369,0.00271686131906793,0
"2619",7,"post",19,1,0,18,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.365404269704744,0.0945742550208652,1
"2620",7,"post",20,1,0,19,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.597785135278164,0.00188318221083718,0
"2621",7,"post",21,1,0,20,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.37888384027854,0.0764314325563629,0
"2622",7,"post",22,0,0,0,1,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.234620076295564,0.24014140859728,0.476175723978279,0
"2623",7,"post",23,0,0,1,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.234620076295564,0.152204686483041,0.805894548634396,1
"2624",7,"post",24,0,0,2,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.514892446045363,0.152204686483041,0.998101257626573,1
"2625",7,"post",25,0,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.692532647361772,0.152204686483041,0.999911553234676,1
"2626",7,"post",26,0,0,4,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.805123271802937,0.152204686483041,0.999987349306346,1
"2627",7,"post",27,0,0,5,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.876484645062539,0.152204686483041,0.99999631192585,1
"2628",7,"post",28,0,0,6,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.921714393265574,0.152204686483041,0.999998311470056,0
"2629",7,"post",29,0,0,7,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.584194333969115,0.152204686483041,0.999425655308844,1
"2630",7,"post",30,0,0,8,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.73645706750127,0.152204686483041,0.999958580717149,1
"2631",7,"post",31,0,0,9,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.832963129307451,0.152204686483041,0.999992178766363,0
"2632",7,"post",32,1,0,0,1,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.527942651326688,0.152204686483041,0.998483871014169,1
"2633",7,"post",33,1,0,1,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.700804033854364,0.152204686483041,0.999923327589313,0
"2634",7,"post",34,1,0,2,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.444178531648965,0.152204686483041,0.993588499813617,1
"2635",7,"post",35,1,0,3,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.647713266841098,0.152204686483041,0.999808199194122,1
"2636",7,"post",36,1,0,4,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.776716176998419,0.152204686483041,0.999979336343363,0
"2637",7,"post",37,1,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.492292615825398,0.152204686483041,0.997197113747624,0
"2638",7,"post",38,1,0,6,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.312021336458795,0.152204686483041,0.940503292832006,0
"2639",7,"post",39,1,0,7,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.197763101204148,0.152204686483041,0.687170716227849,0
"2640",7,"post",40,1,0,8,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,0,0.125344774949539,0.152204686483041,0.386049646141456,0
"2641",7,"post",41,1,0,9,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.152204686483041,0.221530853144387,1
"2642",7,"post",42,1,0,10,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.462656521216467,0.00133276554945149,1
"2643",7,"post",43,1,0,11,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.659424852216509,4.45915450414373e-05,1
"2644",7,"post",44,1,0,12,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.784139129127733,5.17277173945205e-06,1
"2645",7,"post",45,1,0,13,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.863184627894942,1.32057721132634e-06,1
"2646",7,"post",46,1,0,14,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.913284672814454,5.55824606309799e-07,0
"2647",7,"post",47,0,0,0,1,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.57885146967138,0.000179315008040999,1
"2648",7,"post",48,0,0,1,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.733070691989823,1.24971478075344e-05,0
"2649",7,"post",49,0,0,2,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.464629550963169,0.00128816778826275,0
"2650",7,"post",50,0,0,3,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.294488133255275,0.0237899927962525,0
"2651",7,"post",51,0,0,4,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.186650333471905,0.135668367837141,1
"2652",7,"post",52,0,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.484488611447259,0.00091445392207512,1
"2653",7,"post",53,0,0,6,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.673262309355856,3.51119307398523e-05,0
"2654",7,"post",54,0,0,7,0,1,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.426722235515016,0.00247638300672568,0
"2655",7,"post",55,0,0,8,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.270461993419994,0.0355913656721664,0
"2656",7,"post",56,1,0,0,1,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.171422259719912,0.169565416565833,1
"2657",7,"post",57,1,0,1,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.474836864150942,0.00108017105611071,0
"2658",7,"post",58,1,0,2,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.300957658493152,0.0213283282598965,1
"2659",7,"post",59,1,0,3,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.556938051421815,0.000261797020891426,1
"2660",7,"post",60,1,0,4,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.719181688115276,1.58853957907678e-05,1
"2661",7,"post",61,1,0,5,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.822013773597914,2.68910082846698e-06,1
"2662",7,"post",62,1,0,6,0,0,0,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.887190060447843,8.72342078729069e-07,0
"2663",7,"post",63,1,0,7,0,1,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.562312371656771,0.000238593837681502,1
"2664",7,"post",64,1,0,8,0,0,1,0.677570637856673,0.366187250370092,-0.802884835299076,17.2728822747719,1,0.079445116462509,0.722588000800785,1.49777273319656e-05,1
