subject,trial_no,cresp,reward,trials_since_reversal,reversal_event,win_if_choose_a,win_if_choose_b,true_eta,true_beta,ptresp,pt_QA,pt_QB,pr_choose_a,outcome
6,180,0,0,3,0,1,1,0.795723781,8.312725411,0,0.008466377,0.033262502,0.448650832,1
6,181,0,0,4,0,1,0,0.795723781,8.312725411,0,0.79745326,0.033262502,0.998260659,1
6,182,0,0,5,0,1,0,0.795723781,8.312725411,0,0.958624518,0.033262502,0.999543872,1
6,183,0,0,6,0,0,0,0.795723781,8.312725411,0,0.991547973,0.033262502,0.999653043,0
6,184,0,0,7,0,1,0,0.795723781,8.312725411,0,0.202549671,0.033262502,0.803329899,1
6,185,1,0,0,1,1,1,0.795723781,8.312725411,0,0.837099862,0.033262502,0.998748399,1
6,186,1,0,1,0,0,0,0.795723781,8.312725411,0,0.966723376,0.033262502,0.999573556,0
6,187,1,0,2,0,0,0,0.795723781,8.312725411,0,0.197478596,0.033262502,0.796584625,0
6,188,1,0,3,0,0,0,0.795723781,8.312725411,1,0.040340181,0.033262502,0.514704459,0
6,189,1,0,4,0,1,0,0.795723781,8.312725411,1,0.040340181,0.006794738,0.569265258,0
6,190,1,0,5,0,0,0,0.795723781,8.312725411,0,0.040340181,0.001388003,0.580249758,0
6,191,1,0,6,0,0,1,0.795723781,8.312725411,1,0.00824054,0.001388003,0.514236964,1
6,192,1,0,7,0,1,1,0.795723781,8.312725411,1,0.00824054,0.796007317,0.00143023,1
6,193,1,0,8,0,0,1,0.795723781,8.312725411,1,0.00824054,0.958329146,0.000371413,1
6,194,1,0,9,0,0,1,0.795723781,8.312725411,1,0.00824054,0.991487635,0.00028196,1
6,195,1,0,10,0,0,1,0.795723781,8.312725411,1,0.00824054,0.998261126,0.000266527,1
6,196,0,0,0,1,1,0,0.795723781,8.312725411,1,0.00824054,0.999644789,0.00026348,0
6,197,0,0,1,0,0,0,0.795723781,8.312725411,1,0.00824054,0.204203658,0.163969098,0
6,198,0,0,2,0,1,0,0.795723781,8.312725411,0,0.00824054,0.041713951,0.430881569,1
6,199,0,0,3,0,1,1,0.795723781,8.312725411,0,0.797407127,0.041713951,0.998133589,1
6,200,0,0,4,0,0,1,0.795723781,8.312725411,0,0.958615094,0.041713951,0.999510652,0
7,1,0,0,0,0,1,0,0.531036265,6.444955824,0,0.5,0.5,0.5,1
7,2,0,0,1,0,0,0,0.531036265,6.444955824,0,0.765518133,0.5,0.846998686,0
7,3,0,0,2,0,1,0,0.531036265,6.444955824,1,0.359000242,0.5,0.287258313,0
7,4,0,0,3,0,0,0,0.531036265,6.444955824,1,0.359000242,0.234481867,0.690512298,0
7,5,0,0,4,0,0,0,0.531036265,6.444955824,0,0.359000242,0.109963492,0.832720342,0
7,6,0,0,5,0,1,1,0.531036265,6.444955824,0,0.168358094,0.109963492,0.592992619,1
7,7,1,0,0,1,0,1,0.531036265,6.444955824,0,0.609990106,0.109963492,0.961677775,0
7,8,1,0,1,0,1,1,0.531036265,6.444955824,0,0.286063238,0.109963492,0.756752183,1
7,9,1,0,2,0,1,0,0.531036265,6.444955824,0,0.66518955,0.109963492,0.972838232,1
7,10,1,0,3,0,0,0,0.531036265,6.444955824,0,0.842986041,0.109963492,0.991201163,0
7,11,1,0,4,0,0,1,0.531036265,6.444955824,0,0.395329882,0.109963492,0.862850962,0
7,12,1,0,5,0,0,1,0.531036265,6.444955824,0,0.185395378,0.109963492,0.619200272,0
7,13,1,0,6,0,0,1,0.531036265,6.444955824,0,0.086943709,0.109963492,0.462977512,0
7,14,1,0,7,0,1,1,0.531036265,6.444955824,0,0.040773446,0.109963492,0.390329644,1
7,15,1,0,8,0,0,1,0.531036265,6.444955824,0,0.550157533,0.109963492,0.944644422,0
7,16,1,0,9,0,0,1,0.531036265,6.444955824,0,0.258003931,0.109963492,0.721941802,0
7,17,1,0,10,0,1,1,0.531036265,6.444955824,1,0.120994487,0.109963492,0.517766086,1
7,18,1,0,11,0,1,0,0.531036265,6.444955824,1,0.120994487,0.582605155,0.048565365,0
7,19,1,0,12,0,0,0,0.531036265,6.444955824,0,0.120994487,0.273220689,0.27267533,0
7,20,0,0,0,1,1,0,0.531036265,6.444955824,1,0.056742027,0.273220689,0.198579633,0
7,21,0,0,1,0,1,0,0.531036265,6.444955824,1,0.056742027,0.128130595,0.38696301,0
7,22,0,0,2,0,1,0,0.531036265,6.444955824,1,0.056742027,0.060088602,0.494608076,0
7,23,0,0,3,0,1,0,0.531036265,6.444955824,1,0.056742027,0.028179375,0.545891734,0
7,24,0,0,4,0,0,1,0.531036265,6.444955824,1,0.056742027,0.013215105,0.569675932,1
7,25,0,0,5,0,1,1,0.531036265,6.444955824,1,0.056742027,0.53723367,0.04324162,1
7,26,1,0,0,1,0,1,0.531036265,6.444955824,1,0.056742027,0.782979374,0.009188536,1
7,27,1,0,1,0,0,1,0.531036265,6.444955824,1,0.056742027,0.898225197,0.00439308,1
7,28,1,0,2,0,1,1,0.531036265,6.444955824,1,0.056742027,0.952271308,0.003104954,1
7,29,1,0,3,0,1,1,0.531036265,6.444955824,1,0.056742027,0.977616974,0.002638248,1
7,30,1,0,4,0,0,1,0.531036265,6.444955824,1,0.056742027,0.989503173,0.002444165,1
7,31,1,0,5,0,0,1,0.531036265,6.444955824,1,0.056742027,0.995077369,0.00235812,1
7,32,1,0,6,0,0,1,0.531036265,6.444955824,1,0.056742027,0.997691464,0.002318815,1
7,33,1,0,7,0,0,1,0.531036265,6.444955824,1,0.056742027,0.998917381,0.002300608,1
7,34,1,0,8,0,0,1,0.531036265,6.444955824,1,0.056742027,0.999492291,0.002292119,1
7,35,1,0,9,0,0,1,0.531036265,6.444955824,1,0.056742027,0.999761903,0.002288149,1
7,36,1,0,10,0,0,1,0.531036265,6.444955824,1,0.056742027,0.999888341,0.002286289,1
7,37,1,0,11,0,1,0,0.531036265,6.444955824,1,0.056742027,0.999947636,0.002285418,0
7,38,1,0,12,0,0,1,0.531036265,6.444955824,1,0.056742027,0.468939178,0.065583849,1
7,39,1,0,13,0,1,1,0.531036265,6.444955824,1,0.056742027,0.750951734,0.011271405,1
7,40,0,0,0,1,1,0,0.531036265,6.444955824,1,0.056742027,0.883205395,0.004837443,0
7,41,0,0,1,0,1,0,0.531036265,6.444955824,1,0.056742027,0.4141913,0.090813295,0
7,42,0,0,2,0,1,0,0.531036265,6.444955824,0,0.056742027,0.194240699,0.291900244,1
7,43,0,0,3,0,1,0,0.531036265,6.444955824,0,0.557646218,0.194240699,0.912306843,1
7,44,0,0,4,0,0,0,0.531036265,6.444955824,0,0.792552118,0.194240699,0.979287556,0
7,45,0,0,5,0,1,0,0.531036265,6.444955824,0,0.371678201,0.194240699,0.75833575,1
7,46,1,0,0,1,0,0,0.531036265,6.444955824,0,0.705339863,0.194240699,0.964222799,0
7,47,1,0,1,0,1,0,0.531036265,6.444955824,1,0.330778816,0.194240699,0.706818519,0
7,48,1,0,2,0,0,1,0.531036265,6.444955824,0,0.330778816,0.091091844,0.824157356,0
7,49,1,0,3,0,1,1,0.531036265,6.444955824,0,0.155123269,0.091091844,0.601730248,1
7,50,1,0,4,0,0,1,0.531036265,6.444955824,0,0.603783453,0.091091844,0.96457517,0
7,51,1,0,5,0,0,1,0.531036265,6.444955824,0,0.283152543,0.091091844,0.7751848,0
7,52,1,0,6,0,1,0,0.531036265,6.444955824,1,0.132788274,0.091091844,0.566781501,0
7,53,0,0,0,1,1,1,0.531036265,6.444955824,0,0.132788274,0.042718771,0.64118106,1
7,54,0,0,1,0,1,1,0.531036265,6.444955824,0,0.59330915,0.042718771,0.972037517,1
7,55,0,0,2,0,1,1,0.531036265,6.444955824,0,0.80927674,0.042718771,0.992899274,1
7,56,0,0,3,0,1,1,0.531036265,6.444955824,0,0.910557708,0.042718771,0.996290655,1
7,57,0,0,4,0,0,0,0.531036265,6.444955824,0,0.958054809,0.042718771,0.997266132,0
7,58,0,0,5,0,1,0,0.531036265,6.444955824,0,0.449292961,0.042718771,0.932160013,1
7,59,0,0,6,0,1,1,0.531036265,6.444955824,0,0.74173837,0.042718771,0.989068882,1
7,60,0,0,7,0,1,1,0.531036265,6.444955824,0,0.878884662,0.042718771,0.995454457,1
7,61,1,0,0,1,0,1,0.531036265,6.444955824,0,0.943201299,0.042718771,0.996992308,0
7,62,1,0,1,0,0,0,0.531036265,6.444955824,0,0.442327204,0.042718771,0.929265345,0
7,63,1,0,2,0,0,1,0.531036265,6.444955824,0,0.207435417,0.042718771,0.742994567,0
7,64,1,0,3,0,0,0,0.531036265,6.444955824,0,0.097279688,0.042718771,0.587015872,0
7,65,1,0,4,0,1,0,0.531036265,6.444955824,1,0.045620646,0.042718771,0.504675477,0
7,66,1,0,5,0,0,1,0.531036265,6.444955824,0,0.045620646,0.020033555,0.541133743,0
7,67,1,0,6,0,0,0,0.531036265,6.444955824,0,0.021394428,0.020033555,0.502192679,0
7,68,1,0,7,0,1,1,0.531036265,6.444955824,0,0.010033211,0.020033555,0.483892633,1
7,69,1,0,8,0,0,1,0.531036265,6.444955824,0,0.535741477,0.020033555,0.965233467,0
7,70,0,0,0,1,0,1,0.531036265,6.444955824,1,0.251243324,0.020033555,0.816098797,1
7,71,0,0,1,0,1,0,0.531036265,6.444955824,0,0.251243324,0.540431276,0.13426033,1
7,72,0,0,2,0,1,0,0.531036265,6.444955824,0,0.648860273,0.540431276,0.66792612,1
7,73,0,0,3,0,1,1,0.531036265,6.444955824,0,0.835328202,0.540431276,0.869959154,1
7,74,0,0,4,0,1,0,0.531036265,6.444955824,0,0.922774899,0.540431276,0.921592803,1
7,75,0,0,5,0,1,0,0.531036265,6.444955824,0,0.963784228,0.540431276,0.93868705,1
7,76,1,0,0,1,0,1,0.531036265,6.444955824,0,0.983016116,0.540431276,0.945444659,0
7,77,1,0,1,0,0,1,0.531036265,6.444955824,1,0.460998909,0.540431276,0.374739301,1
7,78,1,0,2,0,1,1,0.531036265,6.444955824,1,0.460998909,0.784478935,0.110581559,1
7,79,1,0,3,0,1,1,0.531036265,6.444955824,1,0.460998909,0.898928436,0.056123725,1
7,80,1,0,4,0,0,1,0.531036265,6.444955824,1,0.460998909,0.952601102,0.040374124,1
7,81,1,0,5,0,0,1,0.531036265,6.444955824,1,0.460998909,0.977771636,0.034536972,1
7,82,1,0,6,0,0,1,0.531036265,6.444955824,1,0.460998909,0.989575703,0.032088154,1
7,83,1,0,7,0,0,1,0.531036265,6.444955824,1,0.460998909,0.995111383,0.030998381,1
7,84,1,0,8,0,0,1,0.531036265,6.444955824,1,0.460998909,0.997707416,0.030499739,1
7,85,1,0,9,0,1,1,0.531036265,6.444955824,1,0.460998909,0.998924861,0.030268578,1
7,86,1,0,10,0,0,0,0.531036265,6.444955824,1,0.460998909,0.999495799,0.030160758,0
7,87,1,0,11,0,0,1,0.531036265,6.444955824,0,0.460998909,0.468727283,0.487550317,0
7,88,1,0,12,0,1,1,0.531036265,6.444955824,1,0.21619177,0.468727283,0.164162116,1
7,89,1,0,13,0,0,1,0.531036265,6.444955824,1,0.21619177,0.750852362,0.030892446,1
7,90,1,0,14,0,0,1,0.531036265,6.444955824,1,0.21619177,0.883158793,0.013405778,1
7,91,1,0,15,0,0,1,0.531036265,6.444955824,0,0.21619177,0.945205711,0.009027041,0
7,92,1,0,16,0,1,1,0.531036265,6.444955824,1,0.1013861,0.945205711,0.004327708,1
7,93,1,0,17,0,1,0,0.531036265,6.444955824,1,0.1013861,0.974303466,0.003590332,0
7,94,1,0,18,0,0,1,0.531036265,6.444955824,1,0.1013861,0.456912992,0.091841462,1
7,95,1,0,19,0,0,1,0.531036265,6.444955824,1,0.1013861,0.745311888,0.015518637,1
7,96,1,0,20,0,0,0,0.531036265,6.444955824,1,0.1013861,0.880560512,0.006549831,0
7,97,1,0,21,0,1,1,0.531036265,6.444955824,1,0.1013861,0.412950946,0.118363267,1
7,98,0,0,0,1,1,1,0.531036265,6.444955824,1,0.1013861,0.724695283,0.017684914,1
7,99,0,0,1,0,1,0,0.531036265,6.444955824,1,0.1013861,0.870892072,0.006968018,0
7,100,0,0,2,0,1,0,0.531036265,6.444955824,1,0.1013861,0.408416799,0.121446893,0
7,101,0,0,3,0,0,0,0.531036265,6.444955824,0,0.1013861,0.191532667,0.358704678,0
7,102,0,0,4,0,1,1,0.531036265,6.444955824,1,0.047546404,0.191532667,0.283333672,1
7,103,0,0,5,0,1,0,0.531036265,6.444955824,1,0.047546404,0.62085814,0.024245764,0
7,104,0,0,6,0,1,0,0.531036265,6.444955824,1,0.047546404,0.291159952,0.172205193,0
7,105,0,0,7,0,0,0,0.531036265,6.444955824,0,0.047546404,0.136543459,0.360410689,0
7,106,0,0,8,0,0,0,0.531036265,6.444955824,1,0.022297539,0.136543459,0.323811593,0
7,107,1,0,0,1,1,1,0.531036265,6.444955824,1,0.022297539,0.06403393,0.433155263,1
7,108,1,0,1,0,0,0,0.531036265,6.444955824,1,0.022297539,0.561065856,0.03010963,0
7,109,1,0,2,0,0,1,0.531036265,6.444955824,1,0.022297539,0.263119539,0.174785023,1
7,110,1,0,3,0,0,0,0.531036265,6.444955824,1,0.022297539,0.654429787,0.016723681,0
7,111,1,0,4,0,0,1,0.531036265,6.444955824,1,0.022297539,0.306903837,0.137729784,1
7,112,1,0,5,0,0,1,0.531036265,6.444955824,1,0.022297539,0.674963035,0.014681159,1
7,113,1,0,6,0,0,0,0.531036265,6.444955824,1,0.022297539,0.847569451,0.00487455,0
7,114,1,0,7,0,0,1,0.531036265,6.444955824,1,0.022297539,0.397479335,0.081808104,1
7,115,1,0,8,0,1,0,0.531036265,6.444955824,1,0.022297539,0.717439659,0.011204631,0
7,116,1,0,9,0,0,1,0.531036265,6.444955824,1,0.022297539,0.336453182,0.116631893,1
7,117,1,0,10,0,1,1,0.531036265,6.444955824,1,0.022297539,0.688820606,0.013443675,1
7,118,1,0,11,0,0,1,0.531036265,6.444955824,1,0.022297539,0.854068149,0.004675537,1
7,119,1,0,12,0,1,0,0.531036265,6.444955824,1,0.022297539,0.931563254,0.002842634,0
7,120,0,0,0,1,1,1,0.531036265,6.444955824,1,0.022297539,0.436869383,0.064652145,1
7,121,0,0,1,0,1,0,0.531036265,6.444955824,1,0.022297539,0.735912163,0.009959542,0
7,122,0,0,2,0,1,0,0.531036265,6.444955824,1,0.022297539,0.345116116,0.111001536,0
7,123,0,0,3,0,1,1,0.531036265,6.444955824,1,0.022297539,0.161846943,0.289175922,1
7,124,0,0,4,0,0,1,0.531036265,6.444955824,1,0.022297539,0.606936612,0.022577327,1
7,125,0,0,5,0,1,0,0.531036265,6.444955824,1,0.022297539,0.815667526,0.005980608,0
7,126,1,0,0,1,0,1,0.531036265,6.444955824,1,0.022297539,0.382518489,0.089349128,1
7,127,1,0,1,0,1,1,0.531036265,6.444955824,1,0.022297539,0.710423565,0.011716843,1
7,128,1,0,2,0,0,1,0.531036265,6.444955824,1,0.022297539,0.864199153,0.004381301,1
7,129,1,0,3,0,0,1,0.531036265,6.444955824,1,0.022297539,0.936314328,0.002757147,1
7,130,1,0,4,0,0,1,0.531036265,6.444955824,1,0.022297539,0.970133729,0.002218369,1
7,131,1,0,5,0,0,1,0.531036265,6.444955824,1,0.022297539,0.985993802,0.002003249,1
7,132,1,0,6,0,0,1,0.531036265,6.444955824,1,0.022297539,0.993431601,0.001909665,1
7,133,1,0,7,0,1,1,0.531036265,6.444955824,1,0.022297539,0.996919659,0.001867293,1
7,134,1,0,8,0,1,1,0.531036265,6.444955824,1,0.022297539,0.998555432,0.001847747,1
7,135,1,0,9,0,0,1,0.531036265,6.444955824,1,0.022297539,0.99932255,0.001838651,1
7,136,1,0,10,0,0,1,0.531036265,6.444955824,1,0.022297539,0.9996823,0.0018344,1
7,137,1,0,11,0,0,1,0.531036265,6.444955824,1,0.022297539,0.99985101,0.00183241,1
7,138,1,0,12,0,0,1,0.531036265,6.444955824,1,0.022297539,0.999930129,0.001831478,1
7,139,1,0,13,0,1,1,0.531036265,6.444955824,1,0.022297539,0.999967233,0.001831041,1
7,140,1,0,14,0,1,1,0.531036265,6.444955824,1,0.022297539,0.999984634,0.001830836,1
7,141,1,0,15,0,0,1,0.531036265,6.444955824,1,0.022297539,0.999992794,0.00183074,1
7,142,1,0,16,0,0,1,0.531036265,6.444955824,1,0.022297539,0.999996621,0.001830695,1
7,143,0,0,0,1,1,0,0.531036265,6.444955824,1,0.022297539,0.999998415,0.001830674,0
7,144,0,0,1,0,1,0,0.531036265,6.444955824,1,0.022297539,0.468962991,0.053214628,0
7,145,0,0,2,0,1,0,0.531036265,6.444955824,1,0.022297539,0.219926636,0.218622686,0
7,146,0,0,3,0,0,0,0.531036265,6.444955824,1,0.022297539,0.103137617,0.372615922,0
7,147,0,0,4,0,1,0,0.531036265,6.444955824,1,0.022297539,0.048367802,0.458093121,0
7,148,0,0,5,0,1,0,0.531036265,6.444955824,0,0.022297539,0.022682745,0.499379342,1
7,149,0,0,6,0,1,0,0.531036265,6.444955824,0,0.541493003,0.022682745,0.96589823,1
7,150,0,0,7,0,1,0,0.531036265,6.444955824,0,0.784976846,0.022682745,0.992702881,1
7,151,0,0,8,0,0,0,0.531036265,6.444955824,0,0.899161939,0.022682745,0.996490862,0
7,152,0,0,9,0,1,0,0.531036265,6.444955824,0,0.421674341,0.022682745,0.929003585,1
7,153,1,0,0,1,0,1,0.531036265,6.444955824,0,0.728786239,0.022682745,0.989551629,0
7,154,1,0,1,0,0,1,0.531036265,6.444955824,0,0.341774316,0.022682745,0.886605887,0
7,155,1,0,2,0,0,1,0.531036265,6.444955824,0,0.16027976,0.022682745,0.708230745,0
7,156,1,0,3,0,1,0,0.531036265,6.444955824,0,0.075165395,0.022682745,0.583764966,1
7,157,1,0,4,0,1,0,0.531036265,6.444955824,0,0.56628611,0.022682745,0.970787182,1
7,158,1,0,5,0,0,1,0.531036265,6.444955824,0,0.796603914,0.022682745,0.993226143,0
7,159,1,0,6,0,0,1,0.531036265,6.444955824,0,0.373578347,0.022682745,0.905638464,0
7,160,1,0,7,0,0,0,0.531036265,6.444955824,0,0.175194697,0.022682745,0.727689758,0
7,161,1,0,8,0,0,1,0.531036265,6.444955824,0,0.082159959,0.022682745,0.594675529,0
7,162,0,0,0,1,1,0,0.531036265,6.444955824,1,0.038530041,0.022682745,0.525511608,0
7,163,0,0,1,0,1,1,0.531036265,6.444955824,1,0.038530041,0.010637385,0.544821096,1
7,164,0,0,2,0,1,0,0.531036265,6.444955824,1,0.038530041,0.536024813,0.038928139,0
7,165,0,0,3,0,1,0,0.531036265,6.444955824,0,0.038530041,0.251376198,0.202331755,1
7,166,0,0,4,0,0,0,0.531036265,6.444955824,0,0.549105457,0.251376198,0.872010353,0
7,167,0,0,5,0,0,0,0.531036265,6.444955824,1,0.257510546,0.251376198,0.509882613,0
7,168,0,0,6,0,1,0,0.531036265,6.444955824,0,0.257510546,0.117886321,0.71092319,1
7,169,0,0,7,0,1,0,0.531036265,6.444955824,0,0.651799373,0.117886321,0.968962989,1
7,170,0,0,8,0,1,1,0.531036265,6.444955824,0,0.836706533,0.117886321,0.99036589,1
7,171,0,0,9,0,1,0,0.531036265,6.444955824,0,0.923421286,0.117886321,0.994467883,1
7,172,0,0,10,0,0,0,0.531036265,6.444955824,0,0.96408736,0.117886321,0.995737927,0
7,173,1,0,0,1,0,1,0.531036265,6.444955824,1,0.452122009,0.117886321,0.896054475,1
7,174,1,0,1,0,0,1,0.531036265,6.444955824,0,0.452122009,0.586320675,0.296315681,0
7,175,1,0,2,0,1,1,0.531036265,6.444955824,1,0.212028826,0.586320675,0.082239976,1
7,176,1,0,3,0,0,1,0.531036265,6.444955824,1,0.212028826,0.805999399,0.021287579,1
7,177,1,0,4,0,1,0,0.531036265,6.444955824,1,0.212028826,0.909020753,0.011073313,0
7,178,1,0,5,0,1,1,0.531036265,6.444955824,1,0.212028826,0.426297767,0.200855849,1
7,179,0,0,0,1,0,0,0.531036265,6.444955824,1,0.212028826,0.730954458,0.034077286,0
7,180,0,0,1,0,1,0,0.531036265,6.444955824,0,0.212028826,0.342791133,0.300954385,1
7,181,0,0,2,0,0,0,0.531036265,6.444955824,0,0.630470095,0.342791133,0.86460522,0
7,182,0,0,3,0,1,0,0.531036265,6.444955824,0,0.295667611,0.342791133,0.424651034,1
7,183,0,0,4,0,1,1,0.531036265,6.444955824,0,0.669693652,0.342791133,0.891569337,1
7,184,0,0,5,0,1,0,0.531036265,6.444955824,1,0.845098302,0.342791133,0.962215792,0
7,185,0,0,6,0,1,0,0.531036265,6.444955824,0,0.845098302,0.16075661,0.987997343,1
7,186,0,0,7,0,1,0,0.531036265,6.444955824,0,0.927356721,0.16075661,0.992901189,1
7,187,1,0,0,1,1,1,0.531036265,6.444955824,0,0.965932937,0.16075661,0.994455152,1
7,188,1,0,1,0,0,0,0.531036265,6.444955824,0,0.984023783,0.16075661,0.995062373,0
7,189,1,0,2,0,1,1,0.531036265,6.444955824,0,0.461471468,0.16075661,0.874142598,1
7,190,1,0,3,0,0,1,0.531036265,6.444955824,0,0.747449648,0.16075661,0.977712958,0
7,191,1,0,4,0,1,1,0.531036265,6.444955824,0,0.350526779,0.16075661,0.772601667,1
7,192,1,0,5,0,0,1,0.531036265,6.444955824,0,0.695420613,0.16075661,0.969108212,0
7,193,1,0,6,0,0,1,0.531036265,6.444955824,1,0.326127048,0.16075661,0.743798356,1
7,194,0,0,0,1,1,0,0.531036265,6.444955824,1,0.326127048,0.606425285,0.141060482,0
7,195,0,0,1,0,1,0,0.531036265,6.444955824,0,0.326127048,0.284391467,0.566843455,1
7,196,0,0,2,0,1,0,0.531036265,6.444955824,0,0.683978024,0.284391467,0.929256077,1
7,197,0,0,3,0,1,0,0.531036265,6.444955824,0,0.851797154,0.284391467,0.97483722,1
7,198,0,0,4,0,1,0,0.531036265,6.444955824,0,0.93049824,0.284391467,0.984694657,1
7,199,0,0,5,0,1,0,0.531036265,6.444955824,0,0.967406195,0.284391467,0.987895501,1
7,200,0,0,6,0,0,0,0.531036265,6.444955824,0,0.984714687,0.284391467,0.989159347,0
8,1,0,0,0,0,1,0,0.203554748,6.872630846,0,0.5,0.5,0.5,1
8,2,0,0,1,0,1,1,0.203554748,6.872630846,0,0.601777374,0.5,0.668072099,1
8,3,0,0,2,0,1,0,0.203554748,6.872630846,0,0.682837481,0.5,0.778435865,1
8,4,0,0,3,0,0,0,0.203554748,6.872630846,0,0.747397417,0.5,0.845570142,0
8,5,0,0,4,0,1,0,0.203554748,6.872630846,0,0.595261124,0.5,0.658067585,1
8,6,0,0,5,0,0,0,0.203554748,6.872630846,0,0.677647644,0.5,0.772223069,0
8,7,0,0,6,0,0,0,0.203554748,6.872630846,1,0.539709249,0.5,0.567806431,0
8,8,0,0,7,0,0,1,0.203554748,6.872630846,1,0.539709249,0.398222626,0.725594689,1
8,9,0,0,8,0,0,0,0.203554748,6.872630846,0,0.539709249,0.520717268,0.532584969,0
8,10,0,0,9,0,1,1,0.203554748,6.872630846,1,0.429848868,0.520717268,0.348757562,1
8,11,0,0,10,0,1,0,0.203554748,6.872630846,1,0.429848868,0.618277544,0.215007589,0
8,12,0,0,11,0,1,0,0.203554748,6.872630846,0,0.429848868,0.492424214,0.394112661,1
8,13,0,0,12,0,1,0,0.203554748,6.872630846,1,0.545905838,0.492424214,0.590869127,0
8,14,0,0,13,0,1,0,0.203554748,6.872630846,0,0.545905838,0.392188927,0.742009558,1
8,15,0,0,14,0,1,0,0.203554748,6.872630846,0,0.638338861,0.392188927,0.844447284,1
8,16,0,0,15,0,1,0,0.203554748,6.872630846,0,0.711956703,0.392188927,0.900037911,1
8,17,0,0,16,0,1,0,0.203554748,6.872630846,1,0.770589284,0.392188927,0.930900568,0
8,18,0,0,17,0,0,0,0.203554748,6.872630846,0,0.770589284,0.312357009,0.958879604,0
8,19,0,0,18,0,0,0,0.203554748,6.872630846,0,0.613732176,0.312357009,0.8880763,0
8,20,0,0,19,0,1,0,0.203554748,6.872630846,1,0.488804078,0.312357009,0.770768484,0
8,21,0,0,20,0,1,0,0.203554748,6.872630846,1,0.488804078,0.248775256,0.838840967,0
8,22,0,0,21,0,0,1,0.203554748,6.872630846,0,0.488804078,0.198135872,0.880550677,0
8,23,0,0,22,0,1,0,0.203554748,6.872630846,0,0.389305687,0.198135872,0.788154945,1
8,24,0,0,23,0,0,0,0.203554748,6.872630846,0,0.513615414,0.198135872,0.897354937,0
8,25,0,0,24,0,1,0,0.203554748,6.872630846,0,0.409066558,0.198135872,0.809944369,1
8,26,0,0,25,0,0,1,0.203554748,6.872630846,0,0.529353866,0.198135872,0.906898395,0
8,27,1,0,0,1,0,1,0.203554748,6.872630846,0,0.421601373,0.198135872,0.822852741,0
8,28,1,0,1,0,0,0,0.203554748,6.872630846,0,0.335782411,0.198135872,0.720308797,0
8,29,1,0,2,0,0,1,0.203554748,6.872630846,0,0.267432307,0.198135872,0.616861698,0
8,30,1,0,3,0,1,1,0.203554748,6.872630846,0,0.212995191,0.198135872,0.525508489,1
8,31,1,0,4,0,1,1,0.203554748,6.872630846,1,0.373193757,0.198135872,0.769077257,1
8,32,1,0,5,0,0,0,0.203554748,6.872630846,1,0.373193757,0.361359123,0.520322566,0
8,33,1,0,6,0,0,1,0.203554748,6.872630846,0,0.373193757,0.287802757,0.642644548,0
8,34,1,0,7,0,0,1,0.203554748,6.872630846,1,0.297228396,0.287802757,0.516189073,1
8,35,0,0,0,1,0,1,0.203554748,6.872630846,1,0.297228396,0.432773888,0.282609522,1
8,36,0,0,1,0,1,0,0.203554748,6.872630846,1,0.297228396,0.548235456,0.15121813,0
8,37,0,0,2,0,0,0,0.203554748,6.872630846,1,0.297228396,0.436639526,0.277254513,0
8,38,0,0,3,0,0,0,0.203554748,6.872630846,1,0.297228396,0.347759477,0.414041813,0
8,39,0,0,4,0,1,0,0.203554748,6.872630846,0,0.297228396,0.276971384,0.534748634,1
8,40,0,0,5,0,1,0,0.203554748,6.872630846,1,0.440280893,0.276971384,0.754427315,0
8,41,0,0,6,0,1,0,0.203554748,6.872630846,1,0.440280893,0.220592544,0.819037038,0
8,42,0,0,7,0,0,0,0.203554748,6.872630846,0,0.440280893,0.175689884,0.860378393,0
8,43,0,0,8,0,0,0,0.203554748,6.872630846,0,0.350659626,0.175689884,0.768969656,0
8,44,0,0,9,0,0,0,0.203554748,6.872630846,0,0.279281194,0.175689884,0.670830755,0
8,45,0,0,10,0,1,0,0.203554748,6.872630846,1,0.222432181,0.175689884,0.579627042,0
8,46,0,0,11,0,1,0,0.203554748,6.872630846,0,0.222432181,0.139927374,0.638076446,1
8,47,0,0,12,0,1,0,0.203554748,6.872630846,0,0.380709803,0.139927374,0.839539908,1
8,48,0,0,13,0,0,0,0.203554748,6.872630846,0,0.506769263,0.139927374,0.925612577,0
8,49,0,0,14,0,1,1,0.203554748,6.872630846,0,0.403613973,0.139927374,0.859630046,1
8,50,0,0,15,0,1,0,0.203554748,6.872630846,0,0.525011181,0.139927374,0.933797344,1
8,51,0,0,16,0,0,0,0.203554748,6.872630846,0,0.62169741,0.139927374,0.964805191,0
8,52,0,0,17,0,1,0,0.203554748,6.872630846,0,0.49514795,0.139927374,0.919922896,1
8,53,0,0,18,0,1,1,0.203554748,6.872630846,0,0.597912982,0.139927374,0.958812709,1
8,54,0,0,19,0,1,1,0.203554748,6.872630846,1,0.679759704,0.139927374,0.976108904,1
8,55,0,0,20,0,1,0,0.203554748,6.872630846,0,0.679759704,0.314999241,0.924621614,1
8,56,0,0,21,0,1,0,0.203554748,6.872630846,0,0.744946137,0.314999241,0.95049298,1
8,57,0,0,22,0,1,0,0.203554748,6.872630846,0,0.796863562,0.314999241,0.964827188,1
